Id,Name,Year,Gender,Count
3395,Verne,1881,M,15
3396,West,1881,M,15
3397,Wm,1881,M,15
3398,Adelbert,1881,M,14
3399,Alma,1881,M,14
3400,Aron,1881,M,14
3401,Axel,1881,M,14
3402,Bennett,1881,M,14
3403,Brown,1881,M,14
3404,Buck,1881,M,14
3405,Colonel,1881,M,14
3406,Elton,1881,M,14
3407,Elza,1881,M,14
3408,Gerald,1881,M,14
3409,Ivy,1881,M,14
3410,Johnie,1881,M,14
3411,Judge,1881,M,14
3412,Lenard,1881,M,14
3413,Minor,1881,M,14
3414,Morton,1881,M,14
3415,Murray,1881,M,14
3416,Nat,1881,M,14
3417,Newell,1881,M,14
3418,Norris,1881,M,14
3419,Pedro,1881,M,14
3420,Rollie,1881,M,14
3421,Sandy,1881,M,14
3422,Wilber,1881,M,14
3423,Wilburn,1881,M,14
3424,Wyatt,1881,M,14
3425,Davis,1881,M,13
3426,Dell,1881,M,13
3427,Doc,1881,M,13
3428,Fate,1881,M,13
3429,Frederic,1881,M,13
3430,Harlan,1881,M,13
3431,Harve,1881,M,13
3432,Henderson,1881,M,13
3433,Johnny,1881,M,13
3434,Logan,1881,M,13
3435,Mason,1881,M,13
3436,Merle,1881,M,13
3437,Merritt,1881,M,13
3438,Noel,1881,M,13
3439,Valentine,1881,M,13
3440,Wellington,1881,M,13
3441,Abel,1881,M,12
3442,Adrian,1881,M,12
3443,Alphonse,1881,M,12
3444,Carter,1881,M,12
3445,Cary,1881,M,12
3446,Cleveland,1881,M,12
3447,Crawford,1881,M,12
3448,Curt,1881,M,12
3449,Duncan,1881,M,12
3450,Early,1881,M,12
3451,Ernst,1881,M,12
3452,Frances,1881,M,12
3453,Gene,1881,M,12
3454,Hal,1881,M,12
3455,Hamp,1881,M,12
3456,Hezekiah,1881,M,12
3457,Lawson,1881,M,12
3458,Luis,1881,M,12
3459,Mathias,1881,M,12
3460,Olin,1881,M,12
3461,Parker,1881,M,12
3462,Pleasant,1881,M,12
3463,Reginald,1881,M,12
3464,Rich,1881,M,12
3465,Seymour,1881,M,12
3466,Solon,1881,M,12
3467,Stuart,1881,M,12
3468,Thaddeus,1881,M,12
3469,Tim,1881,M,12
3470,Winfred,1881,M,12
3471,Alton,1881,M,11
3472,Asbury,1881,M,11
3473,Bart,1881,M,11
3474,Benton,1881,M,11
3475,Beverly,1881,M,11
3476,Birt,1881,M,11
3477,Burl,1881,M,11
3478,Chin,1881,M,11
3479,Elihu,1881,M,11
3480,Erastus,1881,M,11
3481,Ford,1881,M,11
3482,Hampton,1881,M,11
3483,Houston,1881,M,11
3484,Johnson,1881,M,11
3485,Len,1881,M,11
3486,Lonzo,1881,M,11
3487,Loyd,1881,M,11
3488,Lucas,1881,M,11
3489,Lucien,1881,M,11
3490,Miller,1881,M,11
3491,Mortimer,1881,M,11
3492,Omar,1881,M,11
3493,Orval,1881,M,11
3494,Pierre,1881,M,11
3495,Raleigh,1881,M,11
3496,Ransom,1881,M,11
3497,Rush,1881,M,11
3498,Shelby,1881,M,11
3499,Tommie,1881,M,11
3500,Wilmer,1881,M,11
3501,Alonza,1881,M,10
3502,Artie,1881,M,10
3503,Bee,1881,M,10
3504,Benjaman,1881,M,10
3505,Bradley,1881,M,10
3506,Cal,1881,M,10
3507,Cloyd,1881,M,10
3508,Danial,1881,M,10
3509,Dexter,1881,M,10
3510,Emmitt,1881,M,10
3511,Finley,1881,M,10
3512,Guss,1881,M,10
3513,June,1881,M,10
3514,Lacy,1881,M,10
3515,Larkin,1881,M,10
3516,Meyer,1881,M,10
3517,Mont,1881,M,10
3518,Newt,1881,M,10
3519,Paris,1881,M,10
3520,Pleas,1881,M,10
3521,Rupert,1881,M,10
3522,Russel,1881,M,10
3523,Santiago,1881,M,10
3524,Sid,1881,M,10
3525,Soloman,1881,M,10
3526,Thornton,1881,M,10
3527,Walton,1881,M,10
3528,Warner,1881,M,10
3529,Watson,1881,M,10
3530,Willam,1881,M,10
3531,Wylie,1881,M,10
3532,Zeb,1881,M,10
3533,Allison,1881,M,9
3534,Alpha,1881,M,9
3535,Angus,1881,M,9
3536,Anson,1881,M,9
3537,Asberry,1881,M,9
3538,Basil,1881,M,9
3539,Bertie,1881,M,9
3540,Berton,1881,M,9
3541,Bryant,1881,M,9
3542,Buford,1881,M,9
3543,Byrd,1881,M,9
3544,Cassius,1881,M,9
3545,Clair,1881,M,9
3546,Cornelious,1881,M,9
3547,Dana,1881,M,9
3548,Deforest,1881,M,9
3549,Denis,1881,M,9
3550,Dillard,1881,M,9
3551,Dolph,1881,M,9
3552,Dorsey,1881,M,9
3553,Edith,1881,M,9
3554,Eldridge,1881,M,9
3555,Elmo,1881,M,9
3556,Emma,1881,M,9
3557,Eric,1881,M,9
3558,Freddie,1881,M,9
3559,Geo,1881,M,9
3560,Godfrey,1881,M,9
3561,Harper,1881,M,9
3562,Haywood,1881,M,9
3563,Jean,1881,M,9
3564,Jule,1881,M,9
3565,Lambert,1881,M,9
3566,Leland,1881,M,9
3567,Lew,1881,M,9
3568,Margaret,1881,M,9
3569,Marshal,1881,M,9
3570,Miguel,1881,M,9
3571,Milford,1881,M,9
3572,Ocie,1881,M,9
3573,Olen,1881,M,9
3574,Orange,1881,M,9
3575,Orin,1881,M,9
3576,Ottis,1881,M,9
3577,Park,1881,M,9
3578,Pinkney,1881,M,9
3579,Ples,1881,M,9
3580,Press,1881,M,9
3581,Rafael,1881,M,9
3582,Ramon,1881,M,9
3583,Randall,1881,M,9
3584,Reece,1881,M,9
3585,Roe,1881,M,9
3586,Rube,1881,M,9
3587,Thad,1881,M,9
3588,Vivian,1881,M,9
3589,Willian,1881,M,9
3590,Young,1881,M,9
3591,Aloysius,1881,M,8
3592,Ambers,1881,M,8
3593,Archer,1881,M,8
3594,Bailey,1881,M,8
3595,Bartholomew,1881,M,8
3596,Bessie,1881,M,8
3597,Billie,1881,M,8
3598,Bishop,1881,M,8
3599,Carey,1881,M,8
3600,Collins,1881,M,8
3601,Connie,1881,M,8
3602,Drew,1881,M,8
3603,Elbridge,1881,M,8
3604,Eldon,1881,M,8
3605,Elvis,1881,M,8
3606,Ely,1881,M,8
3607,Fritz,1881,M,8
3608,Gaston,1881,M,8
3609,Guadalupe,1881,M,8
3610,Hartwell,1881,M,8
3611,Herschel,1881,M,8
3612,Isadore,1881,M,8
3613,Jesus,1881,M,8
3614,Kelly,1881,M,8
3615,Knox,1881,M,8
3616,Larry,1881,M,8
3617,Lindsay,1881,M,8
3618,Llewellyn,1881,M,8
3619,Lue,1881,M,8
3620,Manning,1881,M,8
3621,Marcellus,1881,M,8
3622,Mervin,1881,M,8
3623,Minnie,1881,M,8
3624,Odie,1881,M,8
3625,Ola,1881,M,8
3626,Palmer,1881,M,8
3627,Reed,1881,M,8
3628,Reese,1881,M,8
3629,Sampson,1881,M,8
3630,Samual,1881,M,8
3631,Sanders,1881,M,8
3632,Squire,1881,M,8
3633,Sterling,1881,M,8
3634,Sumner,1881,M,8
3635,Theo,1881,M,8
3636,Thos,1881,M,8
3637,Todd,1881,M,8
3638,Tommy,1881,M,8
3639,Unknown,1881,M,8
3640,Watt,1881,M,8
3641,Wendell,1881,M,8
3642,Wirt,1881,M,8
3643,Wong,1881,M,8
3644,Woodie,1881,M,8
3645,Addie,1881,M,7
3646,Albion,1881,M,7
3647,Alec,1881,M,7
3648,Alice,1881,M,7
3649,Alphonso,1881,M,7
3650,Alvis,1881,M,7
3651,Ammon,1881,M,7
3652,Auther,1881,M,7
3653,Ballard,1881,M,7
3654,Barton,1881,M,7
3655,Boss,1881,M,7
3656,Burley,1881,M,7
3657,Cas,1881,M,7
3658,Cass,1881,M,7
3659,Chalmer,1881,M,7
3660,Chesley,1881,M,7
3661,Cora,1881,M,7
3662,Coy,1881,M,7
3663,Denton,1881,M,7
3664,Doss,1881,M,7
3665,Edson,1881,M,7
3666,Egbert,1881,M,7
3667,Elder,1881,M,7
3668,Elie,1881,M,7
3669,Elsworth,1881,M,7
3670,Elzie,1881,M,7
3671,Erving,1881,M,7
3672,Evans,1881,M,7
3673,Evert,1881,M,7
3674,Florence,1881,M,7
3675,Fredric,1881,M,7
3676,Furman,1881,M,7
3677,Garland,1881,M,7
3678,Garrett,1881,M,7
3679,Gideon,1881,M,7
3680,Halsey,1881,M,7
3681,Handy,1881,M,7
3682,Helen,1881,M,7
3683,Horatio,1881,M,7
3684,Hyrum,1881,M,7
3685,Isham,1881,M,7
3686,Justin,1881,M,7
3687,Leopold,1881,M,7
3688,Levy,1881,M,7
3689,Lindsey,1881,M,7
3690,Lum,1881,M,7
3691,Mac,1881,M,7
3692,Mahlon,1881,M,7
3693,Mart,1881,M,7
3694,Merrill,1881,M,7
3695,Nellie,1881,M,7
3696,Oda,1881,M,7
3697,Olaf,1881,M,7
3698,Oran,1881,M,7
3699,Orson,1881,M,7
3700,Pearlie,1881,M,7
3701,Percival,1881,M,7
3702,Pierce,1881,M,7
3703,Plummer,1881,M,7
3704,Presley,1881,M,7
3705,Price,1881,M,7
3706,Quincy,1881,M,7
3707,Rex,1881,M,7
3708,Rollo,1881,M,7
3709,Roswell,1881,M,7
3710,Ruffus,1881,M,7
3711,Sheldon,1881,M,7
3712,Shirley,1881,M,7
3713,Ted,1881,M,7
3714,Tilman,1881,M,7
3715,Vance,1881,M,7
3716,Williams,1881,M,7
3717,Worth,1881,M,7
3718,York,1881,M,7
3719,Acie,1881,M,6
3720,Alden,1881,M,6
3721,Alfonso,1881,M,6
3722,Alois,1881,M,6
3723,Alvah,1881,M,6
3724,Alvie,1881,M,6
3725,Andres,1881,M,6
3726,Asher,1881,M,6
3727,Ashley,1881,M,6
3728,Ashton,1881,M,6
3729,Augustine,1881,M,6
3730,Baxter,1881,M,6
3731,Bernhard,1881,M,6
3732,Bertrand,1881,M,6
3733,Billy,1881,M,6
3734,Bird,1881,M,6
3735,Blaine,1881,M,6
3736,Bruno,1881,M,6
3737,Burke,1881,M,6
3738,Cap,1881,M,6
3739,Carrie,1881,M,6
3740,Carson,1881,M,6
3741,Casimiro,1881,M,6
3742,Collie,1881,M,6
3743,Curley,1881,M,6
3744,Dale,1881,M,6
3745,Dixon,1881,M,6
3746,Dominick,1881,M,6
3747,Ennis,1881,M,6
3748,Erasmus,1881,M,6
3749,Ferd,1881,M,6
3750,Garret,1881,M,6
3751,Gary,1881,M,6
3752,Gee,1881,M,6
3753,Gerrit,1881,M,6
3754,Gregory,1881,M,6
3755,Griffin,1881,M,6
3756,Hall,1881,M,6
3757,Heber,1881,M,6
3758,Hector,1881,M,6
3759,Hermann,1881,M,6
3760,Hosteen,1881,M,6
3761,Howell,1881,M,6
3762,Huey,1881,M,6
3763,Humphrey,1881,M,6
3764,Hunter,1881,M,6
3765,Hurley,1881,M,6
3766,Isidore,1881,M,6
3767,Ivey,1881,M,6
3768,Jones,1881,M,6
3769,Lafe,1881,M,6
3770,Lonie,1881,M,6
3771,Lorenza,1881,M,6
3772,Lyle,1881,M,6
3773,Marian,1881,M,6
3774,Maud,1881,M,6
3775,Maude,1881,M,6
3776,Melville,1881,M,6
3777,Murphy,1881,M,6
3778,Neil,1881,M,6
3779,Obe,1881,M,6
3780,Obie,1881,M,6
3781,Orla,1881,M,6
3782,Orlo,1881,M,6
3783,Orrie,1881,M,6
3784,Oswald,1881,M,6
3785,Otha,1881,M,6
3786,Richmond,1881,M,6
3787,Rodney,1881,M,6
3788,Rutherford,1881,M,6
3789,Sebastian,1881,M,6
3790,Stanton,1881,M,6
3791,Starling,1881,M,6
3792,Stonewall,1881,M,6
3793,Sydney,1881,M,6
3794,Thurman,1881,M,6
3795,Tolbert,1881,M,6
3796,Toney,1881,M,6
3797,Troy,1881,M,6
3798,Uriah,1881,M,6
3799,Vernie,1881,M,6
3800,Weaver,1881,M,6
3801,Webb,1881,M,6
3802,Whit,1881,M,6
3803,Yee,1881,M,6
3804,Adrien,1881,M,5
3805,Albin,1881,M,5
3806,Alf,1881,M,5
3807,Alto,1881,M,5
3808,Angelo,1881,M,5
3809,Annie,1881,M,5
3810,Antone,1881,M,5
3811,Arden,1881,M,5
3812,Arlington,1881,M,5
3813,Atticus,1881,M,5
3814,Augustin,1881,M,5
3815,Author,1881,M,5
3816,Authur,1881,M,5
3817,Bedford,1881,M,5
3818,Belton,1881,M,5
3819,Bertha,1881,M,5
3820,Blair,1881,M,5
3821,Burrell,1881,M,5
3822,Buster,1881,M,5
3823,Caesar,1881,M,5
3824,Callie,1881,M,5
3825,Campbell,1881,M,5
3826,Champ,1881,M,5
3827,Clara,1881,M,5
3828,Clarance,1881,M,5
3829,Clarke,1881,M,5
3830,Cliff,1881,M,5
3831,Coley,1881,M,5
3832,Colin,1881,M,5
3833,Conway,1881,M,5
3834,Craig,1881,M,5
3835,Dalton,1881,M,5
3836,Darrell,1881,M,5
3837,Darwin,1881,M,5
3838,Delmar,1881,M,5
3839,Dennie,1881,M,5
3840,Dolphus,1881,M,5
3841,Duke,1881,M,5
3842,Ebb,1881,M,5
3843,Ebbie,1881,M,5
3844,Eber,1881,M,5
3845,Edna,1881,M,5
3846,Ellison,1881,M,5
3847,Elmore,1881,M,5
3848,Elonzo,1881,M,5
3849,Emit,1881,M,5
3850,Emry,1881,M,5
3851,Ephram,1881,M,5
3852,Esequiel,1881,M,5
3853,Essie,1881,M,5
3854,Esta,1881,M,5
3855,Ethel,1881,M,5
3856,Evertt,1881,M,5
3857,Fayette,1881,M,5
3858,Flem,1881,M,5
3859,Fleming,1881,M,5
3860,Gabe,1881,M,5
3861,Garner,1881,M,5
3862,Garnett,1881,M,5
3863,Golden,1881,M,5
3864,Graham,1881,M,5
3865,Gregg,1881,M,5
3866,Gustaf,1881,M,5
3867,Gustavus,1881,M,5
3868,Halbert,1881,M,5
3869,Hardie,1881,M,5
3870,Hardin,1881,M,5
3871,Harvie,1881,M,5
3872,Harvy,1881,M,5
3873,Hayes,1881,M,5
3874,Hilliard,1881,M,5
3875,Hollis,1881,M,5
3876,Hubbard,1881,M,5
3877,Hudson,1881,M,5
3878,Ida,1881,M,5
3879,Jared,1881,M,5
3880,Jere,1881,M,5
3881,Joesph,1881,M,5
3882,Johnathan,1881,M,5
3883,Jonah,1881,M,5
3884,Julious,1881,M,5
3885,Juluis,1881,M,5
3886,Justus,1881,M,5
3887,Kirby,1881,M,5
3888,Kyle,1881,M,5
3889,Lane,1881,M,5
3890,Lawerence,1881,M,5
3891,Layton,1881,M,5
3892,Less,1881,M,5
3893,Lincoln,1881,M,5
3894,Linwood,1881,M,5
3895,Louise,1881,M,5
3896,Lowell,1881,M,5
3897,Loy,1881,M,5
3898,Lucy,1881,M,5
3899,Malachi,1881,M,5
3900,Manly,1881,M,5
3901,Mannie,1881,M,5
3902,Marcel,1881,M,5
3903,Marius,1881,M,5
3904,Marrion,1881,M,5
3905,Math,1881,M,5
3906,Mercer,1881,M,5
3907,Monte,1881,M,5
3908,Montgomery,1881,M,5
3909,Nolan,1881,M,5
3910,Okey,1881,M,5
3911,Orley,1881,M,5
3912,Page,1881,M,5
3913,Philo,1881,M,5
3914,Primus,1881,M,5
3915,Prosper,1881,M,5
3916,Pryor,1881,M,5
3917,Rene,1881,M,5
3918,Robin,1881,M,5
3919,Roll,1881,M,5
3920,Rolland,1881,M,5
3921,Seward,1881,M,5
3922,Shannon,1881,M,5
3923,Talmage,1881,M,5
3924,Urban,1881,M,5
3925,Vaughn,1881,M,5
3926,Verner,1881,M,5
3927,Waverly,1881,M,5
3928,Webster,1881,M,5
3929,Weldon,1881,M,5
3930,Wells,1881,M,5
3931,Wiliam,1881,M,5
3932,Wilton,1881,M,5
3933,Wing,1881,M,5
3934,Wood,1881,M,5
3935,Wright,1881,M,5
3936,Mary,1882,F,8148
3937,Anna,1882,F,3143
3938,Emma,1882,F,2303
3939,Elizabeth,1882,F,2187
3940,Minnie,1882,F,2004
3941,Margaret,1882,F,1821
3942,Ida,1882,F,1673
3943,Alice,1882,F,1542
3944,Bertha,1882,F,1508
3945,Annie,1882,F,1492
3946,Clara,1882,F,1490
3947,Sarah,1882,F,1410
3948,Florence,1882,F,1322
3949,Martha,1882,F,1229
3950,Ella,1882,F,1206
3951,Grace,1882,F,1195
3952,Laura,1882,F,1151
3953,Bessie,1882,F,1144
3954,Nellie,1882,F,1138
3955,Maude,1882,F,1089
3956,Cora,1882,F,1076
3957,Carrie,1882,F,1037
3958,Mabel,1882,F,997
3959,Ethel,1882,F,989
3960,Mattie,1882,F,966
3961,Gertrude,1882,F,939
3962,Jennie,1882,F,934
3963,Rose,1882,F,886
3964,Edith,1882,F,876
3965,Hattie,1882,F,859
3966,Helen,1882,F,838
3967,Lillian,1882,F,830
3968,Pearl,1882,F,824
3969,Louise,1882,F,813
3970,Julia,1882,F,811
3971,Lillie,1882,F,810
3972,Jessie,1882,F,806
3973,Myrtle,1882,F,803
3974,Edna,1882,F,783
3975,Lula,1882,F,780
3976,Eva,1882,F,765
3977,Catherine,1882,F,726
3978,Lena,1882,F,697
3979,Ada,1882,F,689
3980,Frances,1882,F,681
3981,Lucy,1882,F,673
3982,Fannie,1882,F,650
3983,Daisy,1882,F,648
3984,Josephine,1882,F,638
3985,Maggie,1882,F,627
3986,Dora,1882,F,594
3987,Katherine,1882,F,591
3988,Marie,1882,F,591
3989,Agnes,1882,F,565
3990,Effie,1882,F,561
3991,Blanche,1882,F,547
3992,Rosa,1882,F,542
3993,Nora,1882,F,539
3994,May,1882,F,511
3995,Mamie,1882,F,508
3996,Stella,1882,F,506
3997,Lizzie,1882,F,495
3998,Sallie,1882,F,487
3999,Ellen,1882,F,452
4000,Elsie,1882,F,448
4001,Della,1882,F,447
4002,Nancy,1882,F,439
4003,Nettie,1882,F,439
4004,Maud,1882,F,432
4005,Susie,1882,F,412
4006,Mae,1882,F,406
4007,Sadie,1882,F,391
4008,Flora,1882,F,380
4009,Alma,1882,F,368
4010,Etta,1882,F,352
4011,Lydia,1882,F,342
4012,Addie,1882,F,341
4013,Katie,1882,F,327
4014,Susan,1882,F,326
4015,Ruth,1882,F,323
4016,Georgia,1882,F,320
4017,Lottie,1882,F,319
4018,Viola,1882,F,310
4019,Mollie,1882,F,305
4020,Caroline,1882,F,304
4021,Nannie,1882,F,299
4022,Kate,1882,F,293
4023,Olive,1882,F,291
4024,Willie,1882,F,291
4025,Harriet,1882,F,289
4026,Amanda,1882,F,288
4027,Eliza,1882,F,280
4028,Lulu,1882,F,279
4029,Virginia,1882,F,274
4030,Emily,1882,F,272
4031,Kathryn,1882,F,272
4032,Esther,1882,F,266
4033,Belle,1882,F,264
4034,Rebecca,1882,F,259
4035,Charlotte,1882,F,257
4036,Jane,1882,F,254
4037,Amelia,1882,F,252
4038,Matilda,1882,F,242
4039,Irene,1882,F,232
4040,Ollie,1882,F,218
4041,Hannah,1882,F,214
4042,Henrietta,1882,F,211
4043,Pauline,1882,F,204
4044,Rachel,1882,F,203
4045,Estella,1882,F,198
4046,Amy,1882,F,196
4047,Beulah,1882,F,190
4048,Augusta,1882,F,183
4049,Ora,1882,F,181
4050,Sara,1882,F,180
4051,Sophia,1882,F,179
4052,Eleanor,1882,F,174
4053,Lola,1882,F,174
4054,Mildred,1882,F,172
4055,Nina,1882,F,171
4056,Theresa,1882,F,170
4057,Josie,1882,F,169
4058,Anne,1882,F,168
4059,Leona,1882,F,163
4060,Ann,1882,F,150
4061,Delia,1882,F,143
4062,Lela,1882,F,143
4063,Marion,1882,F,141
4064,Mayme,1882,F,140
4065,Rosie,1882,F,140
4066,Bettie,1882,F,136
4067,Ruby,1882,F,136
4068,Iva,1882,F,134
4069,Janie,1882,F,134
4070,Estelle,1882,F,133
4071,Victoria,1882,F,132
4072,Lou,1882,F,131
4073,Barbara,1882,F,130
4074,Callie,1882,F,129
4075,Louisa,1882,F,128
4076,Celia,1882,F,126
4077,Evelyn,1882,F,125
4078,Mable,1882,F,125
4079,Beatrice,1882,F,123
4080,Betty,1882,F,123
4081,Millie,1882,F,122
4082,Maria,1882,F,121
4083,Alta,1882,F,119
4084,Luella,1882,F,117
4085,Dorothy,1882,F,115
4086,Allie,1882,F,113
4087,Birdie,1882,F,113
4088,Essie,1882,F,113
4089,Ola,1882,F,113
4090,Sophie,1882,F,110
4091,Inez,1882,F,106
4092,Ina,1882,F,104
4093,Tillie,1882,F,104
4094,Nell,1882,F,103
4095,Rena,1882,F,103
4096,Dollie,1882,F,99
4097,Bertie,1882,F,96
4098,Eula,1882,F,95
4099,Lelia,1882,F,95
4100,Sally,1882,F,95
4101,Lucinda,1882,F,93
4102,Cornelia,1882,F,91
4103,Harriett,1882,F,91
4104,Alberta,1882,F,90
4105,Myra,1882,F,89
4106,Lucille,1882,F,85
4107,Sue,1882,F,84
4108,Leila,1882,F,83
4109,Winifred,1882,F,83
4110,Katharine,1882,F,82
4111,Isabelle,1882,F,81
4112,Abbie,1882,F,80
4113,Rhoda,1882,F,79
4114,Sylvia,1882,F,79
4115,Bess,1882,F,76
4116,Mina,1882,F,76
4117,Verna,1882,F,76
4118,Christine,1882,F,75
4119,Elva,1882,F,75
4120,Eunice,1882,F,75
4121,Adelaide,1882,F,74
4122,Genevieve,1882,F,74
4123,Johanna,1882,F,74
4124,Winnie,1882,F,74
4125,Eugenia,1882,F,73
4126,Hazel,1882,F,73
4127,Hettie,1882,F,73
4128,Lida,1882,F,73
4129,Isabel,1882,F,72
4130,Loretta,1882,F,72
4131,Roxie,1882,F,72
4132,Adeline,1882,F,70
4133,Gussie,1882,F,70
4134,Lenora,1882,F,70
4135,Lilly,1882,F,70
4136,Lettie,1882,F,68
4137,Mathilda,1882,F,68
4138,Hulda,1882,F,67
4139,Vera,1882,F,67
4140,Gertie,1882,F,65
4141,Lila,1882,F,65
4142,Lucretia,1882,F,65
4143,Adele,1882,F,64
4144,Christina,1882,F,64
4145,Jeanette,1882,F,64
4146,Lois,1882,F,64
4147,Myrtie,1882,F,64
4148,Olga,1882,F,64
4149,Hester,1882,F,63
4150,Lily,1882,F,63
4151,Mittie,1882,F,63
4152,Carolyn,1882,F,62
4153,Hallie,1882,F,62
4154,Phoebe,1882,F,62
4155,Wilhelmina,1882,F,62
4156,Elnora,1882,F,60
4157,Helena,1882,F,60
4158,Jean,1882,F,60
4159,Jeannette,1882,F,60
4160,Nelle,1882,F,59
4161,Hilda,1882,F,58
4162,Irma,1882,F,58
4163,Lucile,1882,F,58
4164,Bernice,1882,F,57
4165,Leah,1882,F,56
4166,Minerva,1882,F,56
4167,Ophelia,1882,F,56
4168,Cecelia,1882,F,55
4169,Lora,1882,F,55
4170,Francis,1882,F,54
4171,Naomi,1882,F,54
4172,Selma,1882,F,54
4173,Alvina,1882,F,53
4174,Marguerite,1882,F,52
4175,Olivia,1882,F,52
4176,Virgie,1882,F,52
4177,Louella,1882,F,51
4178,Meta,1882,F,51
4179,Frieda,1882,F,50
4180,Teresa,1882,F,50
4181,Zella,1882,F,50
4182,Claudia,1882,F,49
4183,Fanny,1882,F,49
4184,Violet,1882,F,48
4185,Dessie,1882,F,47
4186,Elma,1882,F,47
4187,Geneva,1882,F,47
4188,Georgie,1882,F,47
4189,Leola,1882,F,47
4190,Lura,1882,F,47
4191,Sudie,1882,F,47
4192,Gladys,1882,F,46
4193,Ivy,1882,F,46
4194,Cynthia,1882,F,45
4195,Emilie,1882,F,45
4196,Rosetta,1882,F,45
4197,Cassie,1882,F,44
4198,Isabella,1882,F,44
4199,Lilla,1882,F,44
4200,Catharine,1882,F,43
4201,Lee,1882,F,43
4202,Malinda,1882,F,43
4203,Regina,1882,F,43
4204,Freda,1882,F,42
4205,Marian,1882,F,42
4206,Goldie,1882,F,41
4207,Lina,1882,F,41
4208,Linnie,1882,F,41
4209,Madge,1882,F,41
4210,Mandy,1882,F,41
4211,Melissa,1882,F,41
4212,Polly,1882,F,41
4213,John,1882,F,40
4214,Kittie,1882,F,40
4215,Letha,1882,F,40
4216,Mabelle,1882,F,40
4217,Marjorie,1882,F,40
4218,Miriam,1882,F,40
4219,Rosalie,1882,F,40
4220,Cordelia,1882,F,39
4221,Margret,1882,F,39
4222,Bell,1882,F,38
4223,Lyda,1882,F,38
4224,Mertie,1882,F,38
4225,Cecilia,1882,F,37
4226,Ellie,1882,F,37
4227,Nola,1882,F,37
4228,Nona,1882,F,37
4229,Dolly,1882,F,36
4230,Linda,1882,F,36
4231,Antoinette,1882,F,35
4232,Janet,1882,F,35
4233,Priscilla,1882,F,35
4234,Roberta,1882,F,35
4235,Angie,1882,F,34
4236,Ernestine,1882,F,34
4237,Fay,1882,F,34
4238,Georgianna,1882,F,34
4239,Lorena,1882,F,34
4240,Orpha,1882,F,34
4241,Artie,1882,F,33
4242,Chloe,1882,F,33
4243,Corinne,1882,F,33
4244,Flossie,1882,F,33
4245,Lona,1882,F,33
4246,Magdalena,1882,F,33
4247,Oma,1882,F,33
4248,Tennie,1882,F,33
4249,George,1882,F,32
4250,Norma,1882,F,32
4251,Zora,1882,F,32
4252,Bridget,1882,F,31
4253,Dovie,1882,F,31
4254,Eda,1882,F,31
4255,Elvira,1882,F,31
4256,Erma,1882,F,31
4257,William,1882,F,31
4258,Charity,1882,F,30
4259,Claire,1882,F,30
4260,Molly,1882,F,30
4261,Alpha,1882,F,29
4262,Angeline,1882,F,29
4263,Elisabeth,1882,F,29
4264,Elise,1882,F,29
4265,Elsa,1882,F,29
4266,Kathrine,1882,F,29
4267,Leora,1882,F,29
4268,Madeline,1882,F,29
4269,Maybelle,1882,F,29
4270,Vina,1882,F,29
4271,Antonia,1882,F,28
4272,Dona,1882,F,28
4273,Evie,1882,F,28
4274,Pearle,1882,F,28
4275,Tina,1882,F,28
4276,Adah,1882,F,27
4277,Annette,1882,F,27
4278,Blanch,1882,F,27
4279,Cecile,1882,F,27
4280,Harriette,1882,F,27
4281,Lue,1882,F,27
4282,Vivian,1882,F,27
4283,Berta,1882,F,26
4284,Fern,1882,F,26
4285,Floy,1882,F,26
4286,Lavina,1882,F,26
4287,Ila,1882,F,25
4288,Juanita,1882,F,25
4289,Lessie,1882,F,25
4290,Mahala,1882,F,25
4291,Melvina,1882,F,25
4292,Phebe,1882,F,25
4293,Tena,1882,F,25
4294,Zoe,1882,F,25
4295,Almeda,1882,F,24
4296,Angela,1882,F,24
4297,Cecil,1882,F,24
4298,Clementine,1882,F,24
4299,Edythe,1882,F,24
4300,Hanna,1882,F,24
4301,Johnnie,1882,F,24
4302,Lilian,1882,F,24
4303,Nan,1882,F,24
4304,Pearlie,1882,F,24
4305,Veronica,1882,F,24
4306,Vinnie,1882,F,24
4307,Adelia,1882,F,23
4308,Charles,1882,F,23
4309,Kathleen,1882,F,23
4310,Pattie,1882,F,23
4311,Pinkie,1882,F,23
4312,Retta,1882,F,23
4313,Annabelle,1882,F,22
4314,Constance,1882,F,22
4315,Iona,1882,F,22
4316,Isabell,1882,F,22
4317,Jimmie,1882,F,22
4318,Julie,1882,F,22
4319,June,1882,F,22
4320,Lucie,1882,F,22
4321,Mariah,1882,F,22
4322,Neva,1882,F,22
4323,Susanna,1882,F,22
4324,Agatha,1882,F,21
4325,Ava,1882,F,21
4326,Clare,1882,F,21
4327,Frankie,1882,F,21
4328,Leota,1882,F,21
4329,Lotta,1882,F,21
4330,Ludie,1882,F,21
4331,Marcella,1882,F,21
4332,Margie,1882,F,21
4333,Minna,1882,F,21
4334,Missouri,1882,F,21
4335,Myrta,1882,F,21
4336,Octavia,1882,F,21
4337,Rita,1882,F,21
4338,Vesta,1882,F,21
4339,Vida,1882,F,21
4340,Zelma,1882,F,21
4341,Zula,1882,F,21
4342,Anita,1882,F,20
4343,Dixie,1882,F,20
4344,Ettie,1882,F,20
4345,Faye,1882,F,20
4346,Georgiana,1882,F,20
4347,Helene,1882,F,20
